CASE_YR,VEH_TYP,AGE,SEX
2011,Bike,13,M
2009,Bike,13,F
2007,Bike,13,F
2007,Bike,13,M
2006,Bike,13,M
2006,Bike,13,F
2010,Bike,13,M
2010,Bike,13,M
2009,Bike,13,M
2008,Bike,13,M
2010,Bike,13,M
2011,Bike,13,M
2008,Bike,13,M
2009,Bike,13,M
2012,Bike,13,M
2013,Bike,13,F
2010,Bike,13,F
2012,Bike,13,M
2007,Bike,13,M
2012,Bike,13,M
2009,Bike,13,M
2008,Bike,13,M
2008,Bike,13,F
2007,Bike,13,M
2011,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2007,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2012,Bike,13,M
2012,Bike,13,M
2007,Bike,13,M
2010,Bike,13,M
2009,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2012,Bike,13,M
2012,Bike,13,F
2007,Bike,13,F
2007,Bike,13,M
2008,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,M
2014,Bike,13,F
2007,Bike,13,M
2010,Bike,13,M
2013,Bike,13,F
2008,Bike,13,M
2008,Bike,13,M
2007,Bike,13,M
2007,Bike,13,M
2012,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2010,Bike,13,M
2013,Bike,13,M
2006,Bike,13,F
2006,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2008,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2006,Bike,13,F
2006,Bike,13,M
2008,Bike,13,F
2011,Bike,13,M
2013,Bike,13,M
2009,Bike,13,M
2011,Bike,13,M
2011,Bike,13,M
2011,Bike,13,M
2008,Bike,13,F
2011,Bike,13,M
2006,Bike,13,M
2012,Bike,13,M
2012,Bike,13,M
2006,Bike,13,M
2007,Bike,13,M
2008,Bike,13,M
2008,Bike,13,F
2008,Bike,13,M
2008,Bike,13,M
2006,Bike,13,F
2009,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2007,Bike,13,M
2013,Bike,13,M
2008,Bike,13,M
2008,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2011,Bike,13,M
2011,Bike,13,M
2011,Bike,13,F
2012,Bike,13,M
2008,Bike,13,F
2009,Bike,13,M
2010,Bike,13,M
2009,Bike,13,M
2008,Bike,13,M
2011,Bike,13,M
2008,Bike,13,M
2006,Bike,13,M
2010,Bike,13,M
2011,Bike,13,M
2006,Bike,13,M
2007,Bike,13,F
2007,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2009,Bike,13,M
2011,Bike,13,M
2008,Bike,13,M
2008,Bike,13,M
2012,Bike,13,M
2009,Bike,13,M
2011,Bike,13,M
2011,Bike,13,M
2008,Bike,13,F
2008,Bike,13,M
2008,Bike,13,M
2011,Bike,13,M
2008,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2007,Bike,13,M
2008,Bike,13,M
2006,Bike,13,M
2008,Bike,13,F
2008,Bike,13,M
2007,Bike,13,M
2008,Bike,13,F
2012,Bike,13,M
2007,Bike,13,M
2006,Bike,13,M
2007,Bike,13,M
2007,Bike,13,M
2013,Bike,13,F
2012,Bike,13,M
2012,Bike,13,M
2011,Bike,13,M
2006,Bike,13,M
2007,Bike,13,F
2007,Bike,13,M
2008,Bike,13,M
2012,Bike,13,M
2008,Bike,13,M
2009,Bike,13,M
2008,Bike,13,M
2008,Bike,13,F
2008,Bike,13,M
2011,Bike,13,F
2012,Bike,13,M
2008,Bike,13,M
2008,Bike,13,M
2007,Bike,13,F
2007,Bike,13,F
2006,Bike,13,M
2010,Bike,13,M
2006,Bike,13,M
2013,Bike,13,M
2007,Bike,13,M
2006,Bike,13,M
2010,Bike,13,F
2010,Bike,13,M
2010,Bike,13,M
2012,Bike,13,M
2008,Bike,13,M
2012,Bike,13,F
2009,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2011,Bike,13,M
2011,Bike,13,M
2013,Bike,13,F
2009,Bike,13,M
2009,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2007,Bike,13,M
2009,Bike,13,M
2009,Bike,13,M
2006,Bike,13,F
2006,Bike,13,M
2011,Bike,13,F
2009,Bike,13,M
2013,Bike,13,M
2013,Bike,13,M
2010,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2007,Bike,13,M
2011,Bike,13,M
2008,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2008,Bike,13,M
2008,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2007,Bike,13,F
2007,Bike,13,M
2013,Bike,13,M
2007,Bike,13,M
2012,Bike,13,M
2008,Bike,13,M
2008,Bike,13,M
2010,Bike,13,F
2011,Bike,13,M
2011,Bike,13,M
2009,Bike,13,M
2008,Bike,13,M
2012,Bike,13,M
2012,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2010,Bike,13,M
2006,Bike,13,M
2007,Bike,13,M
2007,Bike,13,M
2007,Bike,13,M
2007,Bike,13,F
2010,Bike,13,M
2010,Bike,13,M
2006,Bike,13,F
2006,Bike,13,M
2007,Bike,13,M
2009,Bike,13,F
2008,Bike,13,M
2008,Bike,13,M
2012,Bike,13,M
2013,Bike,13,M
2008,Bike,13,M
2010,Bike,13,M
2006,Bike,13,M
2006,Bike,13,M
2008,Bike,13,M
2010,Bike,13,M
2010,Bike,13,F
2009,Bike,13,M
2006,Bike,13,M
2012,Bike,13,M
2008,Bike,13,M
2011,Bike,12,M
2012,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2009,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2011,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2012,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2012,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2009,Bike,12,M
2011,Bike,12,M
2012,Bike,12,M
2013,Bike,12,M
2011,Bike,12,M
2009,Bike,12,F
2012,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2009,Bike,12,F
2006,Bike,12,F
2009,Bike,12,M
2009,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2010,Bike,12,M
2009,Bike,12,M
2009,Bike,12,M
2007,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2007,Bike,12,M
2013,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2007,Bike,12,F
2006,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2007,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2009,Bike,12,M
2007,Bike,12,M
2006,Bike,12,M
2012,Bike,12,F
2012,Bike,12,M
2007,Bike,12,M
2008,Bike,12,M
2007,Bike,12,M
2010,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2010,Bike,12,F
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2010,Bike,12,M
2012,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2010,Bike,12,M
2011,Bike,12,F
2011,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2009,Bike,12,M
2009,Bike,12,M
2013,Bike,12,M
2007,Bike,12,M
2007,Bike,12,F
2007,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2008,Bike,12,M
2009,Bike,12,M
2007,Bike,12,M
2012,Bike,12,M
2009,Bike,12,M
2010,Bike,12,M
2011,Bike,12,M
2012,Bike,12,F
2007,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2006,Bike,12,F
2006,Bike,12,M
2011,Bike,12,M
2010,Bike,12,M
2011,Bike,12,M
2012,Bike,12,M
2010,Bike,12,M
2009,Bike,12,M
2010,Bike,12,M
2012,Bike,12,M
2006,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2008,Bike,12,M
2008,Bike,12,F
2010,Bike,12,M
2007,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2010,Bike,12,M
2012,Bike,12,F
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2006,Bike,12,M
2012,Bike,12,M
2010,Bike,12,M
2008,Bike,12,M
2010,Bike,12,M
2013,Bike,12,F
2010,Bike,12,M
2010,Bike,12,M
2006,Bike,12,F
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,F
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,F
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,F
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2014,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2008,Bike,12,M
2009,Bike,12,M
2007,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2010,Bike,12,M
2013,Bike,12,M
2012,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2008,Bike,12,F
2011,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2011,Bike,12,M
2008,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2013,Bike,12,F
2012,Bike,12,M
2013,Bike,12,M
2010,Bike,12,M
2008,Bike,12,M
2010,Bike,12,F
2013,Bike,12,F
2006,Bike,12,M
2012,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2011,Bike,12,M
2008,Bike,12,M
2011,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2010,Bike,12,M
2008,Bike,12,F
2013,Bike,12,M
2008,Bike,12,M
2008,Bike,12,F
2013,Bike,12,M
2012,Bike,12,M
2007,Bike,12,F
2011,Bike,12,M
2011,Bike,12,F
2006,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2012,Bike,12,F
2012,Bike,12,M
2008,Bike,12,F
2012,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2009,Bike,12,M
2013,Bike,12,F
2009,Bike,12,M
2007,Bike,12,M
2007,Bike,12,F
2006,Bike,12,M
2008,Bike,12,F
2007,Bike,12,M
2012,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2007,Bike,12,M
2007,Bike,12,F
2007,Bike,12,M
2009,Bike,12,F
2009,Bike,12,F
2008,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2007,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2010,Bike,12,M
2007,Bike,12,M
2008,Bike,12,M
2011,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2011,Bike,12,F
2011,Bike,12,M
2011,Bike,12,M
2006,Bike,12,F
2013,Bike,12,M
2011,Bike,12,M
2011,Bike,12,F
2012,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2011,Bike,12,F
2011,Bike,12,F
2007,Bike,12,M
2010,Bike,12,M
2009,Bike,12,F
2013,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2007,Bike,12,F
2011,Bike,12,M
2009,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2013,Bike,12,M
2012,Bike,12,F
2013,Bike,12,M
2010,Bike,12,M
2011,Bike,12,F
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2011,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2010,Bike,12,M
2008,Bike,12,M
2010,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2013,Bike,12,M
2013,Bike,12,M
2008,Bike,12,M
2013,Bike,12,M
2011,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2006,Bike,12,M
2006,Bike,12,F
2011,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2006,Bike,12,M
2008,Bike,12,M
2008,Bike,12,M
2010,Bike,12,F
2009,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2009,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2007,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2012,Bike,12,M
2007,Bike,12,M
2006,Bike,12,M
2007,Bike,12,M
2008,Bike,12,M
2010,Bike,12,M
2009,Bike,12,M
2012,Bike,12,M
2008,Bike,12,M
2008,Bike,12,F
2012,Bike,12,M
2013,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2011,Bike,12,M
2012,Bike,12,M
2009,Bike,12,M
2012,Bike,12,M
2013,Bike,12,M
2006,Bike,12,M
2011,Bike,12,M
2011,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2010,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2012,Bike,12,M
2011,Bike,12,M
2013,Bike,11,M
2011,Bike,11,M
2006,Bike,11,M
2011,Bike,11,F
2011,Bike,11,M
2011,Bike,11,M
2012,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2013,Bike,11,M
2011,Bike,11,M
2006,Bike,11,M
2013,Bike,11,M
2013,Bike,11,M
2009,Bike,11,F
2011,Bike,11,F
2006,Bike,11,M
2006,Bike,11,F
2007,Bike,11,M
2009,Bike,11,F
2009,Bike,11,M
2009,Bike,11,M
2011,Bike,11,M
2013,Bike,11,M
2009,Bike,11,M
2011,Bike,11,M
2013,Bike,11,M
2010,Bike,11,F
2006,Bike,11,F
2006,Bike,11,M
2006,Bike,11,M
2011,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2009,Bike,11,F
2008,Bike,11,M
2013,Bike,11,M
2008,Bike,11,F
2013,Bike,11,M
2012,Bike,11,M
2013,Bike,11,F
2007,Bike,11,M
2009,Bike,11,M
2010,Bike,11,M
2006,Bike,11,M
2006,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2008,Bike,11,M
2009,Bike,11,M
2007,Bike,11,M
2009,Bike,11,M
2009,Bike,11,F
2009,Bike,11,M
2011,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2012,Bike,11,M
2013,Bike,11,M
2012,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2010,Bike,11,F
2011,Bike,11,M
2010,Bike,11,F
2007,Bike,11,M
2007,Bike,11,F
2007,Bike,11,M
2008,Bike,11,M
2009,Bike,11,M
2013,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2008,Bike,11,M
2013,Bike,11,M
2007,Bike,11,M
2013,Bike,11,M
2008,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2009,Bike,11,M
2006,Bike,11,M
2010,Bike,11,M
2006,Bike,11,M
2009,Bike,11,M
2006,Bike,11,F
2007,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2007,Bike,11,F
2007,Bike,11,M
2013,Bike,11,F
2006,Bike,11,M
2007,Bike,11,M
2012,Bike,11,M
2012,Bike,11,M
2010,Bike,11,M
2008,Bike,11,M
2007,Bike,11,M
2006,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2006,Bike,11,M
2010,Bike,11,M
2007,Bike,11,M
2011,Bike,11,M
2010,Bike,11,M
2010,Bike,11,M
2013,Bike,11,M
2013,Bike,11,M
2013,Bike,11,M
2008,Bike,11,M
2011,Bike,11,F
2011,Bike,11,F
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2010,Bike,11,M
2009,Bike,11,M
2008,Bike,11,M
2006,Bike,11,M
2006,Bike,11,F
2006,Bike,11,M
2006,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,F
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,F
2014,Bike,11,F
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,F
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,M
2014,Bike,11,F
2014,Bike,11,M
2014,Bike,11,F
2010,Bike,11,F
2011,Bike,11,M
2012,Bike,11,M
2012,Bike,11,M
2007,Bike,11,M
2006,Bike,11,M
2006,Bike,11,M
2008,Bike,11,M
2006,Bike,11,M
2008,Bike,11,M
2007,Bike,11,M
2007,Bike,11,F
2011,Bike,11,M
2006,Bike,11,M
2007,Bike,11,F
2007,Bike,11,M
2008,Bike,11,M
2010,Bike,11,M
2008,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2012,Bike,11,M
2012,Bike,11,M
2008,Bike,11,F
2011,Bike,11,F
2010,Bike,11,M
2008,Bike,11,M
2008,Bike,11,M
2009,Bike,11,M
2013,Bike,11,M
2011,Bike,11,M
2011,Bike,11,M
2008,Bike,11,M
2008,Bike,11,M
2008,Bike,11,M
2008,Bike,11,M
2008,Bike,11,F
2006,Bike,11,M
2006,Bike,11,M
2007,Bike,11,M
2011,Bike,11,M
2012,Bike,11,M
2011,Bike,11,M
2011,Bike,11,M
2008,Bike,11,F
2008,Bike,11,M
2009,Bike,11,M
2012,Bike,11,M
2006,Bike,11,F
2008,Bike,11,M
2008,Bike,11,M
2011,Bike,11,M
2011,Bike,11,M
2010,Bike,11,M
2011,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2009,Bike,11,F
2007,Bike,11,F
2007,Bike,11,M
2013,Bike,11,M
2012,Bike,11,M
2011,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2007,Bike,11,F
2008,Bike,11,M
2008,Bike,11,M
2011,Bike,11,M
2011,Bike,11,M
2011,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2012,Bike,11,M
2008,Bike,11,M
2008,Bike,11,F
2008,Bike,11,M
2006,Bike,11,M
2013,Bike,11,M
2006,Bike,11,M
2008,Bike,11,M
2010,Bike,11,M
2006,Bike,11,M
2006,Bike,11,F
2010,Bike,11,M
2006,Bike,11,M
2011,Bike,11,M
2007,Bike,11,M
2007,Bike,11,M
2013,Bike,11,F
2009,Bike,11,F
2012,Bike,11,M
2009,Bike,11,M
2012,Bike,11,M
2009,Bike,11,F
2006,Bike,11,M
2010,Bike,11,M
2008,Bike,11,M
2012,Bike,11,M
2010,Bike,11,F
2010,Bike,11,M
2010,Bike,11,F
2010,Bike,11,M
2010,Bike,11,M
2012,Bike,11,M
2012,Bike,11,M
2008,Bike,11,M
2006,Bike,11,M
2010,Bike,11,M
2008,Bike,11,M
2009,Bike,11,F
2006,Bike,11,M
2006,Bike,11,M
2013,Bike,11,M
2013,Bike,11,M
2007,Bike,11,M
2006,Bike,11,F
2007,Bike,11,M
2008,Bike,11,M
2008,Bike,11,F
2011,Bike,11,M
2010,Bike,11,F
2010,Bike,11,M
2006,Bike,11,M
2006,Bike,11,M
2012,Bike,11,M
2012,Bike,11,M
2009,Bike,11,M
2009,Bike,11,M
2006,Bike,11,M
2010,Bike,11,M
2011,Bike,11,M
2008,Bike,11,F
2011,Bike,11,F
2006,Bike,11,M
2009,Bike,11,F
2010,Bike,11,M
2008,Bike,11,M
2011,Bike,11,M
2008,Bike,11,M
2008,Bike,11,M
2010,Bike,11,M
2010,Bike,11,F
2006,Bike,11,M
2006,Bike,11,M
2006,Bike,11,F
2010,Bike,11,M
2010,Bike,11,M
2011,Bike,10,M
2011,Bike,10,F
2006,Bike,10,M
2012,Bike,10,M
2009,Bike,10,M
2009,Bike,10,M
2010,Bike,10,F
2010,Bike,10,M
2009,Bike,10,M
2013,Bike,10,M
2011,Bike,10,M
2011,Bike,10,M
2009,Bike,10,M
2013,Bike,10,M
2009,Bike,10,M
2010,Bike,10,M
2009,Bike,10,F
2010,Bike,10,M
2013,Bike,10,F
2006,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2009,Bike,10,F
2013,Bike,10,M
2006,Bike,10,M
2011,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2010,Bike,10,M
2012,Bike,10,M
2007,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2007,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2008,Bike,10,M
2008,Bike,10,F
2006,Bike,10,M
2006,Bike,10,M
2009,Bike,10,M
2013,Bike,10,M
2009,Bike,10,M
2010,Bike,10,M
2013,Bike,10,M
2006,Bike,10,M
2012,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2008,Bike,10,F
2008,Bike,10,M
2010,Bike,10,M
2012,Bike,10,M
2006,Bike,10,F
2006,Bike,10,M
2013,Bike,10,M
2009,Bike,10,M
2010,Bike,10,M
2008,Bike,10,M
2006,Bike,10,M
2012,Bike,10,M
2009,Bike,10,M
2007,Bike,10,M
2009,Bike,10,M
2009,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2008,Bike,10,M
2007,Bike,10,M
2008,Bike,10,M
2007,Bike,10,F
2007,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2008,Bike,10,F
2009,Bike,10,M
2009,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2011,Bike,10,M
2007,Bike,10,M
2010,Bike,10,M
2006,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2010,Bike,10,M
2008,Bike,10,M
2012,Bike,10,M
2008,Bike,10,M
2006,Bike,10,F
2011,Bike,10,F
2010,Bike,10,M
2012,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2011,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2012,Bike,10,M
2006,Bike,10,F
2006,Bike,10,F
2014,Bike,10,F
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,M
2014,Bike,10,F
2014,Bike,10,F
2014,Bike,10,F
2010,Bike,10,M
2010,Bike,10,M
2011,Bike,10,M
2012,Bike,10,F
2008,Bike,10,M
2007,Bike,10,M
2007,Bike,10,M
2009,Bike,10,M
2012,Bike,10,M
2006,Bike,10,M
2010,Bike,10,M
2006,Bike,10,M
2011,Bike,10,M
2012,Bike,10,M
2007,Bike,10,M
2009,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2011,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2010,Bike,10,M
2008,Bike,10,F
2011,Bike,10,M
2010,Bike,10,M
2010,Bike,10,M
2013,Bike,10,M
2006,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2007,Bike,10,M
2012,Bike,10,M
2009,Bike,10,M
2009,Bike,10,M
2008,Bike,10,F
2011,Bike,10,M
2006,Bike,10,F
2008,Bike,10,M
2008,Bike,10,F
2012,Bike,10,M
2012,Bike,10,M
2009,Bike,10,M
2008,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2007,Bike,10,M
2009,Bike,10,M
2009,Bike,10,M
2009,Bike,10,F
2012,Bike,10,M
2007,Bike,10,F
2011,Bike,10,M
2011,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2006,Bike,10,M
2007,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2011,Bike,10,F
2007,Bike,10,F
2007,Bike,10,M
2007,Bike,10,M
2007,Bike,10,M
2006,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2010,Bike,10,M
2008,Bike,10,M
2011,Bike,10,M
2006,Bike,10,M
2013,Bike,10,M
2006,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2007,Bike,10,M
2011,Bike,10,M
2007,Bike,10,F
2007,Bike,10,M
2008,Bike,10,M
2010,Bike,10,M
2006,Bike,10,F
2006,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2013,Bike,10,M
2008,Bike,10,M
2011,Bike,10,M
2009,Bike,10,M
2012,Bike,10,M
2011,Bike,10,M
2007,Bike,10,M
2009,Bike,10,F
2006,Bike,10,M
2008,Bike,10,M
2008,Bike,10,M
2012,Bike,10,M
2010,Bike,10,M
2009,Bike,10,M
2006,Bike,10,M
2006,Bike,10,M
2013,Bike,10,M
2010,Bike,10,M
2010,Bike,10,M
2010,Bike,10,M
2006,Bike,10,M
2006,Bike,10,F
2008,Bike,10,M
2008,Bike,10,F
2013,Bike,10,M
2010,Bike,10,F
2010,Bike,10,M
2012,Bike,10,F
2012,Bike,10,M
2012,Bike,10,F
2011,Bike,10,F
2007,Bike,10,M
2006,Bike,10,F
2012,Bike,10,F
2009,Bike,10,M
2009,Bike,10,F
